Game Turn, Player, Category, Target Type, Target Info, Unit Info, Extra
86, 13, Wander, , , UNIT_ARCHER (524293), Move To: 78 26
86, 13, Wander, , , UNIT_ARCHER (655366), Move To: 76 26
86, 13, HL: End Turn, , , UNIT_BUILDER (720896)
86, 14, Wander, , , UNIT_WARRIOR (524289), Move To: 76 11
86, 14, Wander, , , UNIT_WARRIOR (196610), Move To: 76 15
86, 14, Wander, , , UNIT_ARCHER (786435), Move To: 77 13
86, 14, Wander, , , UNIT_WARRIOR (458756), Move To: 73 14
86, 14, Wander, , , UNIT_WARRIOR (655365), Move To: 77 12
86, 14, Wander, , , UNIT_ARCHER (720902), Move To: 75 11
86, 14, Wander, , , UNIT_ARCHER (851975), Move To: 78 13
86, 14, Wander, , , UNIT_ARCHER (917512), Move To: 76 14
86, 14, Wander, , , UNIT_ARCHER (983049), Move To: 75 13
86, 14, Wander, , , UNIT_ARCHER (1048586), Move To: 74 10
86, 14, HL: End Turn, , , UNIT_BUILDER (589824)
86, 15, Wander, , , UNIT_ARCHER (524288), Move To: 63 7
86, 15, Wander, , , UNIT_ARCHER (655361), Move To: 64 10
86, 15, Wander, , , UNIT_WARRIOR (196610), Move To: 63 11
86, 15, Wander, , , UNIT_ARCHER (458756), Move To: 59 13
86, 15, Wander, , , UNIT_ARCHER (589829), Move To: 63 12
86, 15, HL: End Turn, , , UNIT_BUILDER (393219)
86, 16, Wander, , , UNIT_WARRIOR (393216), Move To: 26 11
86, 16, Wander, , , UNIT_WARRIOR (131073), Move To: 27 15
86, 16, Wander, , , UNIT_WARRIOR (196610), Move To: 26 13
86, 16, Wander, , , UNIT_ARCHER (589827), Move To: 25 13
86, 16, Wander, , , UNIT_WARRIOR (458756), Move To: 28 15
86, 16, Wander, , , UNIT_WARRIOR (524293), Move To: 27 14
86, 16, Wander, , , UNIT_ARCHER (655366), Move To: 27 11
86, 16, Wander, , , UNIT_ARCHER (720903), Move To: 28 14
86, 16, Wander, , , UNIT_ARCHER (786440), Move To: 29 13
86, 16, Wander, , , UNIT_ARCHER (851977), Move To: 28 13
86, 16, Wander, , , UNIT_ARCHER (917514), Move To: 27 12
86, 18, Wander, , , UNIT_ARCHER (458752), Move To: 72 28
86, 18, Wander, , , UNIT_ARCHER (589825), Move To: 73 30
86, 18, Wander, , , UNIT_WARRIOR (196610), Move To: 69 26
86, 18, Wander, , , UNIT_ARCHER (327683), Move To: 73 27
86, 18, Wander, , , UNIT_ARCHER (393220), Move To: 72 30
86, 18, Wander, , , UNIT_ARCHER (655366), Move To: 70 29
86, 19, Wander, , , UNIT_ARCHER (393216), Move To: 16 24
86, 19, Wander, , , UNIT_HORSEMAN (524289), Move To: 14 26
86, 19, Wander, , , UNIT_WARRIOR (196610), Move To: 17 20
86, 19, Wander, , , UNIT_HORSEMAN (458755), Move To: 14 25
86, 19, Wander, , , UNIT_HORSEMAN (589828), Move To: 15 26
86, 20, Wander, , , UNIT_WARRIOR (131073), Move To: 74 25
86, 20, Wander, , , UNIT_WARRIOR (196610), Move To: 75 24
86, 20, Wander, , , UNIT_ARCHER (393220), Move To: 76 25
86, 20, Wander, , , UNIT_ARCHER (458757), Move To: 77 23
86, 20, Wander, , , UNIT_ARCHER (589831), Move To: 76 22
86, 20, HL: End Turn, , , UNIT_BUILDER (720896)
86, 21, Wander, , , UNIT_ARCHER (458752), Move To: 56 38
86, 21, Wander, , , UNIT_WARRIOR (131073), Move To: 57 37
86, 21, Wander, , , UNIT_WARRIOR (196610), Move To: 54 35
86, 21, Wander, , , UNIT_WARRIOR (327683), Move To: 54 37
86, 21, Wander, , , UNIT_WARRIOR (393220), Move To: 59 37
86, 21, Wander, , , UNIT_ARCHER (524293), Move To: 59 35
86, 21, HL: End Turn, , , UNIT_BUILDER (655366)
86, 22, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_HORSEMAN (10879141), UNIT_WARRIOR (458752), Expected Damage: 0, Move 14 41 Attack -9999 -9999
86, 22, Wander, , , UNIT_WARRIOR (196610), Move To: 12 42
86, 22, Wander, , , UNIT_ARCHER (655366), Move To: 11 45
86, 22, HL: End Turn, , , UNIT_BUILDER (851975)
86, 23, Attack Units, TARGET_LOW_PRIORITY_UNIT, UNIT_QUADRIREME (3145775), UNIT_ARCHER (589830), Expected Damage: 0, Move 55 16 Attack 54 14
86, 23, Attack Units, TARGET_LOW_PRIORITY_UNIT, UNIT_QUADRIREME (3145775), UNIT_ARCHER (655367), Expected Damage: 0, Move 55 15 Attack -9999 -9999
86, 23, Wander, , , UNIT_ARCHER (327680), Move To: 59 11
86, 23, Wander, , , UNIT_WARRIOR (131073), Move To: 57 19
86, 23, Wander, , , UNIT_ARCHER (393219), Move To: 60 12
86, 23, Wander, , , UNIT_ARCHER (458756), Move To: 62 18
86, 23, Wander, , , UNIT_ARCHER (524293), Move To: 60 14
86, 23, Wander, , , UNIT_ARCHER (720904), Move To: 63 14
86, 24, Wander, , , UNIT_WARRIOR (131073), Move To: 56 40
86, 24, Wander, , , UNIT_WARRIOR (196610), Move To: 58 40
86, 24, Wander, , , UNIT_ARCHER (393219), Move To: 60 36
86, 24, Wander, , , UNIT_ARCHER (589829), Move To: 57 43
86, 24, Wander, , , UNIT_ARCHER (655366), Move To: 61 41
86, 24, Wander, , , UNIT_ARCHER (720903), Move To: 57 44
86, 24, Wander, , , UNIT_ARCHER (786440), Move To: 57 41
86, 24, Wander, , , UNIT_ARCHER (851977), Move To: 56 42
86, 24, Wander, , , UNIT_ARCHER (917514), Move To: 61 36
86, 24, Wander, , , UNIT_ARCHER (983051), Move To: 61 39
86, 25, Wander, , , UNIT_WARRIOR (196610), Move To: 19 22
86, 25, Wander, , , UNIT_ARCHER (524292), Move To: 20 24
86, 25, Wander, , , UNIT_ARCHER (655365), Move To: 21 23
86, 25, Wander, , , UNIT_ARCHER (786438), Move To: 17 25
86, 25, Wander, , , UNIT_ARCHER (917511), Move To: 16 21
86, 63, Barbarian Rampage, TARGET_CIVILIAN_UNIT, ?, UNIT_QUADRIREME (3145775), 55:11
86, 63, Barbarian Rampage, TARGET_ENEMY_PASSIVE_DISTRICT, ?, UNIT_QUADRIREME (5046348), 21:39
86, 63, Barbarian Rampage, TARGET_ENEMY_PASSIVE_DISTRICT, ?, UNIT_QUADRIREME (7012458), 21:39
86, 63, Barbarian Rampage, TARGET_ENEMY_COMBAT_DISTRICT, ?, UNIT_QUADRIREME (8781957), 18:39
86, 63, Barbarian Rampage, TARGET_LOW_PRIORITY_UNIT, ?, UNIT_HORSEMAN (10879141), 13:41
86, 63, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_SCOUT (1638400), UNIT_ARCHER (11141289), Expected Damage: 0, Move 54 47 Attack -9999 -9999
86, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (917517), AT: 14 2
86, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (2031646), AT: 61 2
86, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (9633938), AT: 28 7
86, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (524295), AT: 29 19
86, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (2752553), AT: 56 24
86, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (3211312), AT: 46 31
86, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (11075752), AT: 61 31
86, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (2228257), AT: 35 36
86, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1703961), AT: 81 37
86, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (786443), AT: 5 47
86, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1179665), AT: 20 47
86, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1310739), AT: 75 48
86, 63, Wander, , , UNIT_WARRIOR (2621479), Move To: 29 18
86, 63, Wander, , , UNIT_WARRIOR (3407923), Move To: 76 45
86, 63, Wander, , , UNIT_SLINGER (4456515), Move To: 28 22
86, 63, Wander, , , UNIT_SLINGER (5308496), Move To: 77 45
86, 63, Wander, , , UNIT_QUADRIREME (6094940), Move To: 37 37
86, 63, Wander, , , UNIT_WARRIOR (6619236), Move To: 27 22
86, 63, Wander, , , UNIT_WARRIOR (6815847), Move To: 17 47
86, 63, Wander, , , UNIT_WARRIOR (7274606), Move To: 74 44
86, 63, Wander, , , UNIT_QUADRIREME (8061050), Move To: 37 36
86, 63, Wander, , , UNIT_ARCHER (8257661), Move To: 29 22
86, 63, Wander, , , UNIT_QUADRIREME (8650883), Move To: 14 6
86, 63, Wander, , , UNIT_WARRIOR (9437327), Move To: 76 46
86, 63, Wander, , , UNIT_ARCHER (9502864), Move To: 78 37
86, 63, Wander, , , UNIT_WARRIOR (10485919), Move To: 28 20
86, 63, Wander, , , UNIT_WARRIOR (10616993), Move To: 17 48
86, 63, Wander, , , UNIT_ARCHER (10748067), Move To: 44 34
86, 63, Wander, , , UNIT_WARRIOR (10813604), Move To: 56 25
86, 63, Wander, , , UNIT_WARRIOR (10944678), Move To: 77 46
86, 63, Wander, , , UNIT_ARCHER (11010215), Move To: 80 42
86, 63, HL: Move To Safety, , , UNIT_SCOUT (9961623), Move To: 5 46
86, 63, HL: Explore fallback, , , UNIT_SCOUT (589832), Move To: 27 26
86, 63, HL: Explore cur region, , , UNIT_SCOUT (5505107), Move To: 79 24
86, 63, HL: Explore fallback, , , UNIT_SCOUT (9896086), Move To: 45 31
86, 63, HL: End Turn, , , UNIT_SCOUT (589832)
86, 63, HL: End Turn, , , UNIT_SCOUT (1245202)
86, 63, HL: End Turn, , , UNIT_SCOUT (1769498)
86, 63, HL: End Turn, , , UNIT_SCOUT (5505107)
86, 63, HL: End Turn, , , UNIT_BUILDER (5636181)
86, 63, HL: End Turn, , , UNIT_SCOUT (8716420)
86, 63, HL: End Turn, , , UNIT_BUILDER (8913031)
86, 63, HL: End Turn, , , UNIT_SCOUT (9240716)
86, 63, HL: End Turn, , , UNIT_SCOUT (9896086)
86, 63, HL: End Turn, , , UNIT_SCOUT (10092697)
87, 2, HL: Explore, , , UNIT_SCOUT (196608), Move To: 60 23
87, 2, HL: End Turn, , , UNIT_SCOUT (196608)
87, 5, HL: Move To Safety, , , UNIT_SCOUT (1638400), Move To: 51 43
87, 5, HL: Move Missionary, , , UNIT_MISSIONARY (1703945)
87, 8, Wander, , , UNIT_SLINGER (262144), Move To: 14 17
87, 8, Wander, , , UNIT_WARRIOR (131073), Move To: 15 20
87, 8, Wander, , , UNIT_ARCHER (720899), Move To: 11 24
87, 8, Wander, , , UNIT_ARCHER (524294), Move To: 13 19
87, 8, Wander, , , UNIT_ARCHER (589831), Move To: 10 22
87, 8, Wander, , , UNIT_ARCHER (655368), Move To: 11 17
87, 8, Wander, , , UNIT_ARCHER (786441), Move To: 11 23
87, 8, Wander, , , UNIT_ARCHER (851978), Move To: 12 21
87, 8, Wander, , , UNIT_ARCHER (917515), Move To: 11 22
87, 8, Wander, , , UNIT_ARCHER (983052), Move To: 12 24
87, 9, Wander, , , UNIT_WARRIOR (589824), Move To: 55 9
87, 9, Wander, , , UNIT_WARRIOR (131073), Move To: 60 7
87, 9, Wander, , , UNIT_WARRIOR (196610), Move To: 60 10
87, 9, Wander, , , UNIT_WARRIOR (327683), Move To: 59 12
87, 9, Wander, , , UNIT_WARRIOR (458756), Move To: 61 8
87, 9, Wander, , , UNIT_WARRIOR (524293), Move To: 57 11
87, 9, HL: End Turn, , , UNIT_BUILDER (655366)
87, 10, Wander, , , UNIT_ARCHER (458752), Move To: 15 19
87, 10, Wander, , , UNIT_WARRIOR (131073), Move To: 21 16
87, 10, Wander, , , UNIT_WARRIOR (196610), Move To: 16 18
87, 10, Wander, , , UNIT_ARCHER (655366), Move To: 18 16
87, 10, Wander, , , UNIT_ARCHER (851976), Move To: 17 18
87, 10, Wander, , , UNIT_ARCHER (917513), Move To: 19 17
87, 10, HL: End Turn, , , UNIT_SETTLER (720901)
87, 10, HL: End Turn, , , UNIT_BUILDER (786439)
87, 11, Wander, , , UNIT_WARRIOR (262144), Move To: 68 22
87, 11, Wander, , , UNIT_WARRIOR (196610), Move To: 65 22
87, 11, Wander, , , UNIT_ARCHER (327683), Move To: 64 18
87, 11, Wander, , , UNIT_ARCHER (393220), Move To: 65 18
87, 11, Wander, , , UNIT_ARCHER (458757), Move To: 65 19
87, 12, Wander, , , UNIT_WARRIOR (131073), Move To: 67 14
87, 12, Wander, , , UNIT_WARRIOR (196610), Move To: 68 8
87, 12, Wander, , , UNIT_ARCHER (393219), Move To: 69 9
87, 12, Wander, , , UNIT_HORSEMAN (720900), Move To: 64 14
87, 12, Wander, , , UNIT_HORSEMAN (589829), Move To: 67 11
87, 12, Wander, , , UNIT_HORSEMAN (655366), Move To: 66 11
87, 12, Wander, , , UNIT_ARCHER (851976), Move To: 66 12
87, 12, Wander, , , UNIT_ARCHER (917513), Move To: 65 13
87, 12, HL: End Turn, , , UNIT_BUILDER (786439)
87, 13, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_ARCHER (589827), Move To: 77 34
87, 13, Wander, , , UNIT_WARRIOR (131073), Move To: 80 29
87, 13, Wander, , , UNIT_WARRIOR (196610), Move To: 80 28
87, 13, Wander, , , UNIT_ARCHER (524293), Move To: 78 25
87, 13, Wander, , , UNIT_ARCHER (655366), Move To: 77 24
87, 13, HL: End Turn, , , UNIT_BUILDER (720896)
87, 14, Wander, , , UNIT_WARRIOR (524289), Move To: 78 12
87, 14, Wander, , , UNIT_WARRIOR (196610), Move To: 77 16
87, 14, Wander, , , UNIT_ARCHER (786435), Move To: 77 14
87, 14, Wander, , , UNIT_WARRIOR (458756), Move To: 74 14
87, 14, Wander, , , UNIT_WARRIOR (655365), Move To: 76 13
87, 14, Wander, , , UNIT_ARCHER (720902), Move To: 75 10
87, 14, Wander, , , UNIT_ARCHER (851975), Move To: 79 13
87, 14, Wander, , , UNIT_ARCHER (917512), Move To: 76 15
87, 14, Wander, , , UNIT_ARCHER (983049), Move To: 75 15
87, 14, Wander, , , UNIT_ARCHER (1048586), Move To: 72 11
87, 14, HL: End Turn, , , UNIT_BUILDER (589824)
87, 15, Wander, , , UNIT_ARCHER (524288), Move To: 64 6
87, 15, Wander, , , UNIT_ARCHER (655361), Move To: 62 11
87, 15, Wander, , , UNIT_WARRIOR (196610), Move To: 63 10
87, 15, Wander, , , UNIT_ARCHER (458756), Move To: 58 13
87, 15, Wander, , , UNIT_ARCHER (589829), Move To: 62 12
87, 15, HL: End Turn, , , UNIT_BUILDER (393219)
87, 16, Wander, , , UNIT_WARRIOR (393216), Move To: 26 10
87, 16, Wander, , , UNIT_WARRIOR (131073), Move To: 28 16
87, 16, Wander, , , UNIT_WARRIOR (196610), Move To: 27 13
87, 16, Wander, , , UNIT_ARCHER (589827), Move To: 26 14
87, 16, Wander, , , UNIT_WARRIOR (458756), Move To: 29 15
87, 16, Wander, , , UNIT_WARRIOR (524293), Move To: 26 13
87, 16, Wander, , , UNIT_ARCHER (655366), Move To: 28 11
87, 16, Wander, , , UNIT_ARCHER (720903), Move To: 29 14
87, 16, Wander, , , UNIT_ARCHER (786440), Move To: 30 14
87, 16, Wander, , , UNIT_ARCHER (851977), Move To: 29 13
87, 16, Wander, , , UNIT_ARCHER (917514), Move To: 27 14
87, 18, Wander, , , UNIT_ARCHER (458752), Move To: 70 28
87, 18, Wander, , , UNIT_ARCHER (589825), Move To: 72 29
87, 18, Wander, , , UNIT_WARRIOR (196610), Move To: 70 26
87, 18, Wander, , , UNIT_ARCHER (327683), Move To: 73 26
87, 18, Wander, , , UNIT_ARCHER (393220), Move To: 71 30
87, 18, Wander, , , UNIT_ARCHER (655366), Move To: 72 30
87, 19, Wander, , , UNIT_ARCHER (393216), Move To: 16 25
87, 19, Wander, , , UNIT_HORSEMAN (524289), Move To: 13 25
87, 19, Wander, , , UNIT_WARRIOR (196610), Move To: 17 21
87, 19, Wander, , , UNIT_HORSEMAN (458755), Move To: 15 28
87, 19, Wander, , , UNIT_HORSEMAN (589828), Move To: 16 27
87, 20, Wander, , , UNIT_WARRIOR (131073), Move To: 75 26
87, 20, Wander, , , UNIT_WARRIOR (196610), Move To: 73 23
87, 20, Wander, , , UNIT_ARCHER (393220), Move To: 77 26
87, 20, Wander, , , UNIT_ARCHER (458757), Move To: 78 23
87, 20, Wander, , , UNIT_ARCHER (589831), Move To: 77 22
87, 20, HL: End Turn, , , UNIT_BUILDER (720896)
87, 21, Wander, , , UNIT_ARCHER (458752), Move To: 55 38
87, 21, Wander, , , UNIT_WARRIOR (131073), Move To: 57 35
87, 21, Wander, , , UNIT_WARRIOR (196610), Move To: 56 34
87, 21, Wander, , , UNIT_WARRIOR (327683), Move To: 53 39
87, 21, Wander, , , UNIT_WARRIOR (393220), Move To: 61 38
87, 21, Wander, , , UNIT_ARCHER (524293), Move To: 60 37
87, 21, HL: End Turn, , , UNIT_BUILDER (655366)
87, 22, Wander, , , UNIT_WARRIOR (458752), Move To: 14 42
87, 22, Wander, , , UNIT_WARRIOR (196610), Move To: 11 43
87, 22, HL: Move To Safety, , , UNIT_BUILDER (851975), Move To: 11 43
87, 23, Attack Units, TARGET_LOW_PRIORITY_UNIT, UNIT_QUADRIREME (3145775), UNIT_ARCHER (589830), Expected Damage: 0, Move 55 16 Attack 54 14
87, 23, Attack Units, TARGET_LOW_PRIORITY_UNIT, UNIT_QUADRIREME (3145775), UNIT_ARCHER (655367), Expected Damage: 0, Move 55 15 Attack 54 14
87, 23, Wander, , , UNIT_ARCHER (327680), Move To: 58 11
87, 23, Wander, , , UNIT_WARRIOR (131073), Move To: 57 20
87, 23, Wander, , , UNIT_ARCHER (393219), Move To: 60 13
87, 23, Wander, , , UNIT_ARCHER (458756), Move To: 60 19
87, 23, Wander, , , UNIT_ARCHER (524293), Move To: 59 13
87, 23, Wander, , , UNIT_ARCHER (720904), Move To: 61 14
87, 24, Wander, , , UNIT_WARRIOR (131073), Move To: 57 40
87, 24, Wander, , , UNIT_WARRIOR (196610), Move To: 56 41
87, 24, Wander, , , UNIT_ARCHER (393219), Move To: 59 37
87, 24, Wander, , , UNIT_ARCHER (589829), Move To: 58 44
87, 24, Wander, , , UNIT_ARCHER (655366), Move To: 60 40
87, 24, Wander, , , UNIT_ARCHER (720903), Move To: 56 43
87, 24, Wander, , , UNIT_ARCHER (786440), Move To: 58 41
87, 24, Wander, , , UNIT_ARCHER (851977), Move To: 57 41
87, 24, Wander, , , UNIT_ARCHER (917514), Move To: 60 36
87, 24, Wander, , , UNIT_ARCHER (983051), Move To: 61 41
87, 24, Wander, , , UNIT_ARCHER (1048588), Move To: 60 42
87, 25, Wander, , , UNIT_WARRIOR (196610), Move To: 19 24
87, 25, Wander, , , UNIT_ARCHER (524292), Move To: 21 24
87, 25, Wander, , , UNIT_ARCHER (655365), Move To: 22 24
87, 25, Wander, , , UNIT_ARCHER (786438), Move To: 18 24
87, 25, Wander, , , UNIT_ARCHER (917511), Move To: 15 21
87, 63, Barbarian Rampage, TARGET_ENEMY_PASSIVE_DISTRICT, ?, UNIT_QUADRIREME (5046348), 21:39
87, 63, Barbarian Rampage, TARGET_ENEMY_PASSIVE_DISTRICT, ?, UNIT_QUADRIREME (7012458), 21:39
87, 63, Barbarian Rampage, TARGET_ENEMY_COMBAT_DISTRICT, ?, UNIT_QUADRIREME (8781957), 18:39
87, 63, Barbarian Rampage, TARGET_ENEMY_COMBAT_DISTRICT, ?, UNIT_HORSEMAN (10879141), 14:42
87, 63, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_GALLEY (917512), UNIT_QUADRIREME (8650883), Expected Damage: 0, Move 14 6 Attack 13 7
87, 63, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_ARCHER (1507339), UNIT_ARCHER (11141289), Expected Damage: 0, Move 54 47 Attack 55 45
87, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (917517), AT: 14 2
87, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (2031646), AT: 61 2
87, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (9633938), AT: 28 7
87, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (524295), AT: 29 19
87, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (2752553), AT: 56 24
87, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (3211312), AT: 46 31
87, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (11075752), AT: 61 31
87, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (2228257), AT: 35 36
87, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1703961), AT: 81 37
87, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (786443), AT: 5 47
87, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1179665), AT: 20 47
87, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1310739), AT: 75 48
87, 63, Wander, , , UNIT_WARRIOR (2621479), Move To: 29 17
87, 63, Wander, , , UNIT_WARRIOR (3407923), Move To: 77 44
87, 63, Wander, , , UNIT_SLINGER (4456515), Move To: 28 23
87, 63, Wander, , , UNIT_SLINGER (5308496), Move To: 78 45
87, 63, Wander, , , UNIT_QUADRIREME (6094940), Move To: 39 37
87, 63, Wander, , , UNIT_WARRIOR (6619236), Move To: 26 23
87, 63, Wander, , , UNIT_WARRIOR (6815847), Move To: 18 46
87, 63, Wander, , , UNIT_WARRIOR (7274606), Move To: 75 43
87, 63, Wander, , , UNIT_QUADRIREME (8061050), Move To: 38 34
87, 63, Wander, , , UNIT_ARCHER (8257661), Move To: 28 21
87, 63, Wander, , , UNIT_WARRIOR (9437327), Move To: 76 45
87, 63, Wander, , , UNIT_ARCHER (9502864), Move To: 79 38
87, 63, Wander, , , UNIT_WARRIOR (10485919), Move To: 29 20
87, 63, Wander, , , UNIT_WARRIOR (10616993), Move To: 18 48
87, 63, Wander, , , UNIT_ARCHER (10748067), Move To: 43 35
87, 63, Wander, , , UNIT_WARRIOR (10813604), Move To: 57 24
87, 63, Wander, , , UNIT_WARRIOR (10944678), Move To: 77 45
87, 63, Wander, , , UNIT_ARCHER (11010215), Move To: 81 41
87, 63, Wander, , , UNIT_WARRIOR (11206826), Move To: 62 2
87, 63, HL: Explore fallback, , , UNIT_SCOUT (589832), Move To: 26 29
87, 63, HL: Explore cur region, , , UNIT_SCOUT (5505107), Move To: 79 24
87, 63, HL: Explore fallback, , , UNIT_SCOUT (9896086), Move To: 45 32
87, 63, HL: End Turn, , , UNIT_SCOUT (589832)
87, 63, HL: End Turn, , , UNIT_SCOUT (1245202)
87, 63, HL: End Turn, , , UNIT_SCOUT (1769498)
87, 63, HL: End Turn, , , UNIT_SCOUT (5505107)
87, 63, HL: End Turn, , , UNIT_BUILDER (5636181)
87, 63, HL: End Turn, , , UNIT_SCOUT (8716420)
87, 63, HL: End Turn, , , UNIT_BUILDER (8913031)
87, 63, HL: End Turn, , , UNIT_SCOUT (9240716)
87, 63, HL: End Turn, , , UNIT_SCOUT (9896086)
87, 63, HL: End Turn, , , UNIT_SCOUT (9961623)
87, 63, HL: End Turn, , , UNIT_SCOUT (10092697)
88, 1, HL: End Turn, , , UNIT_BUILDER (1441806)
88, 2, HL: Explore, , , UNIT_SCOUT (196608), Move To: 59 22
88, 2, HL: End Turn, , , UNIT_SCOUT (196608)
88, 3, Wander, , , UNIT_HEAVY_CHARIOT (983041), Move To: 8 19
88, 3, Wander, , , UNIT_ARCHER (393218), Move To: 8 17
88, 3, Wander, , , UNIT_ARCHER (917508), Move To: 8 18
88, 3, Wander, , , UNIT_HEAVY_CHARIOT (1048581), Move To: 9 20
88, 5, HL: Move Missionary, , , UNIT_MISSIONARY (1703945)
88, 5, HL: Explore fallback, , , UNIT_SCOUT (1638400), Move To: 51 46
88, 5, HL: End Turn, , , UNIT_SCOUT (1638400)
88, 8, Wander, , , UNIT_SLINGER (262144), Move To: 14 16
88, 8, Wander, , , UNIT_WARRIOR (131073), Move To: 14 19
88, 8, Wander, , , UNIT_ARCHER (720899), Move To: 12 23
88, 8, Wander, , , UNIT_ARCHER (524294), Move To: 14 20
88, 8, Wander, , , UNIT_ARCHER (589831), Move To: 11 24
88, 8, Wander, , , UNIT_ARCHER (655368), Move To: 10 17
88, 8, Wander, , , UNIT_ARCHER (786441), Move To: 10 23
88, 8, Wander, , , UNIT_ARCHER (851978), Move To: 10 21
88, 8, Wander, , , UNIT_ARCHER (917515), Move To: 12 22
88, 8, Wander, , , UNIT_ARCHER (983052), Move To: 11 23
88, 9, Wander, , , UNIT_WARRIOR (589824), Move To: 56 10
88, 9, Wander, , , UNIT_WARRIOR (131073), Move To: 60 6
88, 9, Wander, , , UNIT_WARRIOR (196610), Move To: 60 11
88, 9, Wander, , , UNIT_WARRIOR (327683), Move To: 60 10
88, 9, Wander, , , UNIT_WARRIOR (458756), Move To: 59 7
88, 9, Wander, , , UNIT_WARRIOR (524293), Move To: 57 10
88, 9, HL: End Turn, , , UNIT_BUILDER (655366)
88, 10, Wander, , , UNIT_ARCHER (458752), Move To: 13 19
88, 10, Wander, , , UNIT_WARRIOR (131073), Move To: 20 15
88, 10, Wander, , , UNIT_WARRIOR (196610), Move To: 16 20
88, 10, Wander, , , UNIT_ARCHER (655366), Move To: 16 17
88, 10, Wander, , , UNIT_ARCHER (851976), Move To: 15 19
88, 10, Wander, , , UNIT_ARCHER (917513), Move To: 21 17
88, 10, HL: End Turn, , , UNIT_SETTLER (720901)
88, 10, HL: End Turn, , , UNIT_BUILDER (786439)
88, 11, Wander, , , UNIT_WARRIOR (262144), Move To: 69 20
88, 11, Wander, , , UNIT_WARRIOR (196610), Move To: 64 22
88, 11, Wander, , , UNIT_ARCHER (327683), Move To: 64 20
88, 11, Wander, , , UNIT_ARCHER (393220), Move To: 64 17
88, 11, Wander, , , UNIT_ARCHER (458757), Move To: 64 18
88, 12, Wander, , , UNIT_WARRIOR (131073), Move To: 66 15
88, 12, Wander, , , UNIT_WARRIOR (196610), Move To: 68 9
88, 12, Wander, , , UNIT_ARCHER (393219), Move To: 69 8
88, 12, Wander, , , UNIT_HORSEMAN (720900), Move To: 64 13
88, 12, Wander, , , UNIT_HORSEMAN (589829), Move To: 66 9
88, 12, Wander, , , UNIT_HORSEMAN (655366), Move To: 64 11
88, 12, Wander, , , UNIT_ARCHER (851976), Move To: 66 11
88, 12, Wander, , , UNIT_ARCHER (917513), Move To: 67 12
88, 12, HL: End Turn, , , UNIT_BUILDER (786439)
88, 13, Wander, , , UNIT_WARRIOR (131073), Move To: 80 30
88, 13, Wander, , , UNIT_WARRIOR (196610), Move To: 81 28
88, 13, Wander, , , UNIT_ARCHER (589827), Move To: 75 33
88, 13, Wander, , , UNIT_ARCHER (524293), Move To: 78 27
88, 13, Wander, , , UNIT_ARCHER (655366), Move To: 76 23
88, 13, HL: End Turn, , , UNIT_BUILDER (720896)
88, 14, Wander, , , UNIT_WARRIOR (524289), Move To: 77 12
